Year          Month         Day         NAM @ 50 hPa [std]
1983              2           12           0.315
1983              2           13           0.423
1983              2           14           0.427
1983              2           15           0.439
1983              2           16           0.437
1983              2           17           0.492
1983              2           18           0.593
1983              2           19           0.563
1983              2           20           0.435
1983              2           21           0.418
1983              2           22           0.432
1983              2           23           0.409
1983              2           24           0.344
1983              2           25           0.332
1983              2           26           0.319
1983              2           27           0.269
1983              2           28           0.173
1983              3            1           0.081
1983              3            2          -0.123
1983              3            3          -0.235
1983              3            4          -0.225
1983              3            5          -0.189
1983              3            6          -0.231
1983              3            7          -0.306
1983              3            8          -0.395
1983              3            9          -0.428
1983              3           10          -0.422
1983              3           11          -0.403
1983              3           12          -0.355
1983              3           13          -0.306
1983              3           14          -0.284
1983              3           15          -0.278
1983              3           16          -0.302
1983              3           17          -0.392
1983              3           18          -0.479
1983              3           19          -0.594
1983              3           20          -0.804
1983              3           21          -0.988
1983              3           22          -1.044
1983              3           23          -1.096
1983              3           24          -1.137
1983              3           25          -1.109
1983              3           26          -1.078
1983              3           27          -1.092
1983              3           28          -1.079
1983              3           29          -1.098
1983              3           30          -1.185
1983              3           31          -1.262
1983              4            1          -1.282
1983              4            2          -1.209
1983              4            3          -1.162
1983              4            4          -1.172
1983              4            5          -1.167
1983              4            6          -1.183
1983              4            7          -1.153
1983              4            8          -1.112
1983              4            9          -1.044
1983              4           10          -1.008
1983              4           11          -0.938
1983              4           12          -0.823
1983              4           13          -0.775
1983              4           14          -0.740
1983              4           15          -0.615
1983              4           16          -0.458
1983              4           17          -0.390
1983              4           18          -0.419
1983              4           19          -0.465
1983              4           20          -0.533
1983              4           21          -0.584
1983              4           22          -0.664
1983              4           23          -0.741
1983              4           24          -0.789
1983              4           25          -0.810
1983              4           26          -0.808
1983              4           27          -0.739
1983              4           28          -0.567
1983              4           29          -0.414
1983              4           30          -0.224
1983              5            1           0.050
1983              5            2           0.338
1983              5            3           0.605
1983              5            4           0.791
1983              5            5           0.778
1983              5            6           0.715
1983              5            7           0.876
1983              5            8           1.035
1983              5            9           0.898
1983              5           10           0.697
1983              5           11           0.676
1983              5           12           0.862
1983              5           13           1.177
1983              5           14           1.368
1983              5           15           1.297
1983              5           16           0.955
1983              5           17           0.506
1983              5           18           0.055
1983              5           19          -0.500
1983              5           20          -0.513
1983              5           21          -0.360
1983              5           22          -0.279
1983              5           23          -0.213
1983              5           24          -0.291
1983              5           25          -0.277
1983              5           26          -0.421
1983              5           27          -0.658
1983              5           28          -0.877
1983              5           29          -0.948
1983              5           30          -0.450
1983              5           31          -0.069
1983              6            1          -0.044
1983              6            2          -0.290
1983              6            3          -0.110
1983              6            4           0.245
1983              6            5           0.675
1983              6            6           1.009
1983              6            7           1.149
1983              6            8           1.467
1983              6            9           1.821
1983              6           10           2.165
1983              6           11           2.115
1983              6           12           2.030
1983              6           13           1.801
1983              6           14           1.421
1983              6           15           1.031
1983              6           16           0.618
1983              6           17           0.370
1983              6           18           0.305
1983              6           19           0.188
1983              6           20           0.049
1983              6           21           0.051
1983              6           22           0.185
1983              6           23           0.395
1983              6           24           0.547
1983              6           25           0.159
1983              6           26           0.046
1983              6           27           0.309
1983              6           28           0.382
1983              6           29           0.280
1983              6           30           0.069
1983              7            1          -0.108
1983              7            2          -0.103
1983              7            3          -0.126
1983              7            4          -0.151
1983              7            5          -0.123
1983              7            6          -0.087
1983              7            7           0.115
1983              7            8           0.404
1983              7            9           0.500
1983              7           10           0.573
1983              7           11           0.569
1983              7           12           0.681
1983              7           13           0.691
1983              7           14           0.508
1983              7           15           0.201
1983              7           16          -0.106
1983              7           17          -0.261
1983              7           18          -0.173
1983              7           19           0.007
1983              7           20           0.264
1983              7           21           0.333
1983              7           22           0.404
1983              7           23           0.549
1983              7           24           0.692
1983              7           25           1.104
1983              7           26           1.200
1983              7           27           0.848
1983              7           28           0.748
1983              7           29           0.750
1983              7           30           0.916
1983              7           31           1.154
1983              8            1           0.885
1983              8            2           0.450
1983              8            3           0.335
1983              8            4           0.626
1983              8            5           1.052
1983              8            6           1.241
1983              8            7           1.495
1983              8            8           1.611
1983              8            9           1.473
1983              8           10           1.280
1983              8           11           1.332
1983              8           12           1.364
1983              8           13           1.329
1983              8           14           1.282
1983              8           15           1.418
1983              8           16           1.429
1983              8           17           1.465
1983              8           18           1.281
1983              8           19           0.994
1983              8           20           0.554
1983              8           21           0.340
1983              8           22           0.161
1983              8           23           0.006
1983              8           24          -0.196
1983              8           25          -0.005
1983              8           26           0.360
1983              8           27           0.608
1983              8           28           0.670
1983              8           29           0.734
1983              8           30           0.982
1983              8           31           1.012
1983              9            1           0.920
1983              9            2           0.895
1983              9            3           0.839
1983              9            4           0.904
1983              9            5           0.574
1983              9            6          -0.040
1983              9            7          -0.302
1983              9            8          -0.415
1983              9            9          -0.344
1983              9           10          -0.088
1983              9           11           0.008
1983              9           12          -0.035
1983              9           13           0.026
1983              9           14           0.274
1983              9           15           0.683
1983              9           16           1.063
1983              9           17           1.220
1983              9           18           1.043
1983              9           19           0.844
1983              9           20           0.916
1983              9           21           0.861
1983              9           22           0.745
1983              9           23           0.566
1983              9           24           0.609
1983              9           25           0.526
1983              9           26           0.610
1983              9           27           0.629
1983              9           28           0.420
1983              9           29          -0.258
1983              9           30          -0.635
1983             10            1          -0.283
1983             10            2           0.144
1983             10            3           0.645
1983             10            4           0.869
1983             10            5           0.841
1983             10            6           0.897
1983             10            7           0.898
1983             10            8           1.022
1983             10            9           1.042
1983             10           10           1.088
1983             10           11           1.032
1983             10           12           0.925
1983             10           13           1.154
1983             10           14           1.171
1983             10           15           1.061
1983             10           16           1.037
1983             10           17           1.036
1983             10           18           1.134
1983             10           19           1.286
1983             10           20           1.335
1983             10           21           1.392
1983             10           22           1.568
1983             10           23           1.481
1983             10           24           1.202
1983             10           25           1.225
1983             10           26           1.385
1983             10           27           1.593
1983             10           28           1.605
1983             10           29           1.614
1983             10           30           1.689
1983             10           31           1.666
1983             11            1           1.604
1983             11            2           1.667
1983             11            3           1.493
1983             11            4           1.331
1983             11            5           1.315
1983             11            6           1.286
1983             11            7           1.068
1983             11            8           0.828
1983             11            9           0.616
1983             11           10           0.307
1983             11           11          -0.074
1983             11           12          -0.223
1983             11           13          -0.361
1983             11           14          -0.578
1983             11           15          -0.561
1983             11           16          -0.160
1983             11           17           0.212
1983             11           18           0.451
1983             11           19           0.530
1983             11           20           0.510
1983             11           21           0.348
1983             11           22           0.211
1983             11           23          -0.005
1983             11           24          -0.214
1983             11           25          -0.115
1983             11           26           0.120
1983             11           27           0.229
1983             11           28           0.045
1983             11           29          -0.196
1983             11           30          -0.431
1983             12            1          -0.570
1983             12            2          -0.525
1983             12            3          -0.344
1983             12            4          -0.102
1983             12            5           0.152
1983             12            6           0.335
1983             12            7           0.429
1983             12            8           0.505
1983             12            9           0.584
1983             12           10           0.810
1983             12           11           0.979
1983             12           12           1.031
1983             12           13           0.993
1983             12           14           0.849
1983             12           15           0.699
1983             12           16           0.688
1983             12           17           0.769
1983             12           18           0.859
1983             12           19           0.847
1983             12           20           0.688
1983             12           21           0.435
1983             12           22           0.115
1983             12           23          -0.110
1983             12           24          -0.181
1983             12           25           0.047
1983             12           26           0.668
1983             12           27           1.196
1983             12           28           1.357
1983             12           29           1.336
1983             12           30           1.405
1983             12           31           1.489
1984              1            1           1.349
1984              1            2           1.351
1984              1            3           1.277
1984              1            4           1.192
1984              1            5           1.186
1984              1            6           1.252
1984              1            7           1.234
1984              1            8           1.071
1984              1            9           0.916
1984              1           10           0.876
1984              1           11           0.881
1984              1           12           0.747
1984              1           13           0.449
1984              1           14           0.193
1984              1           15           0.107
1984              1           16           0.099
1984              1           17           0.154
1984              1           18           0.336
1984              1           19           0.617
1984              1           20           1.014
1984              1           21           1.420
1984              1           22           1.583
1984              1           23           1.546
1984              1           24           1.483
1984              1           25           1.444
1984              1           26           1.440
1984              1           27           1.520
1984              1           28           1.560
1984              1           29           1.464
1984              1           30           1.390
1984              1           31           1.366
1984              2            1           1.317
1984              2            2           1.248
1984              2            3           1.133
1984              2            4           1.004
1984              2            5           0.944
1984              2            6           0.932
1984              2            7           0.867
1984              2            8           0.816
1984              2            9           0.820
1984              2           10           0.949
1984              2           11           1.094
1984              2           12           1.136
1984              2           13           1.116
1984              2           14           1.024
1984              2           15           0.876
1984              2           16           0.703
1984              2           17           0.528
1984              2           18           0.428
1984              2           19           0.268
1984              2           20           0.046
1984              2           21          -0.189
1984              2           22          -0.343
1984              2           23          -0.430
1984              2           24          -0.601
1984              2           25          -0.841
1984              2           26          -1.061
1984              2           27          -1.195
1984              2           28          -1.291
1984              2           29          -1.270
1984              3            1          -1.148
1984              3            2          -0.931
1984              3            3          -0.864
1984              3            4          -0.848
1984              3            5          -0.824
1984              3            6          -0.795
1984              3            7          -0.741
1984              3            8          -0.689
1984              3            9          -0.692
1984              3           10          -0.828
1984              3           11          -1.057
1984              3           12          -1.276
1984              3           13          -1.506
1984              3           14          -1.727
1984              3           15          -1.818
1984              3           16          -1.789
1984              3           17          -1.728
1984              3           18          -1.624
1984              3           19          -1.581
1984              3           20          -1.636
1984              3           21          -1.662
1984              3           22          -1.600
1984              3           23          -1.451
1984              3           24          -1.308
1984              3           25          -1.233
1984              3           26          -1.193
1984              3           27          -1.178
1984              3           28          -1.161
1984              3           29          -1.140
1984              3           30          -1.131
1984              3           31          -1.120
1984              4            1          -1.069
1984              4            2          -1.022
1984              4            3          -1.005
1984              4            4          -1.035
1984              4            5          -1.003
1984              4            6          -0.984
1984              4            7          -1.012
1984              4            8          -0.931
1984              4            9          -0.873
1984              4           10          -0.849
1984              4           11          -0.823
1984              4           12          -0.758
1984              4           13          -0.650
1984              4           14          -0.511
1984              4           15          -0.368
1984              4           16          -0.229
1984              4           17          -0.204
1984              4           18          -0.178
1984              4           19          -0.065
1984              4           20          -0.021
1984              4           21          -0.013
1984              4           22           0.017
1984              4           23           0.017
1984              4           24          -0.142
1984              4           25          -0.401
1984              4           26          -0.585
1984              4           27          -0.672
1984              4           28          -0.626
1984              4           29          -0.461
1984              4           30          -0.216
1984              5            1           0.029
1984              5            2           0.071
1984              5            3          -0.103
1984              5            4          -0.310
1984              5            5          -0.372
1984              5            6          -0.272
1984              5            7          -0.138
1984              5            8           0.073
1984              5            9           0.307
1984              5           10           0.465
1984              5           11           0.659
1984              5           12           0.823
1984              5           13           0.844
1984              5           14           0.847
1984              5           15           0.740
1984              5           16           0.631
1984              5           17           0.488
1984              5           18           0.616
1984              5           19           0.871
1984              5           20           1.030
1984              5           21           0.964
1984              5           22           0.725
1984              5           23           0.667
1984              5           24           0.717
1984              5           25           0.574
1984              5           26           0.643
1984              5           27           0.619
1984              5           28           0.589
1984              5           29           0.883
1984              5           30           0.868
1984              5           31           0.476
1984              6            1          -0.184
1984              6            2          -0.334
1984              6            3          -0.071
1984              6            4          -0.091
1984              6            5          -0.374
1984              6            6          -0.526
1984              6            7          -0.366
1984              6            8          -0.179
1984              6            9          -0.192
1984              6           10          -0.375
1984              6           11          -0.358
1984              6           12          -0.178
1984              6           13           0.140
1984              6           14           0.248
1984              6           15           0.278
1984              6           16           0.370
1984              6           17           0.428
1984              6           18           0.488
1984              6           19           0.723
1984              6           20           0.946
1984              6           21           1.190
1984              6           22           1.197
1984              6           23           1.098
1984              6           24           0.773
1984              6           25           0.430
1984              6           26           0.176
1984              6           27          -0.238
1984              6           28          -0.521
1984              6           29          -0.173
1984              6           30           0.028
1984              7            1          -0.104
1984              7            2          -0.190
1984              7            3          -0.085
1984              7            4          -0.025
1984              7            5          -0.078
1984              7            6          -0.065
1984              7            7           0.306
1984              7            8           0.256
1984              7            9           0.102
1984              7           10           0.097
1984              7           11          -0.160
1984              7           12          -0.184
1984              7           13          -0.303
1984              7           14          -0.451
1984              7           15          -0.290
1984              7           16           0.002
1984              7           17          -0.142
1984              7           18          -0.501
1984              7           19          -0.955
1984              7           20          -1.102
1984              7           21          -0.976
1984              7           22          -1.080
1984              7           23          -1.099
1984              7           24          -0.828
1984              7           25          -0.725
1984              7           26          -0.454
1984              7           27          -0.622
1984              7           28          -0.794
1984              7           29          -0.725
1984              7           30          -0.575
1984              7           31          -0.552
1984              8            1          -0.664
1984              8            2          -0.876
1984              8            3          -0.826
1984              8            4          -0.423
1984              8            5          -0.180
1984              8            6           0.024
1984              8            7           0.080
1984              8            8          -0.076
1984              8            9          -0.137
1984              8           10          -0.038
1984              8           11          -0.719
1984              8           12          -1.053
1984              8           13          -1.072
1984              8           14          -0.691
1984              8           15          -0.284
1984              8           16          -0.025
1984              8           17          -0.080
1984              8           18          -0.123
1984              8           19          -0.275
1984              8           20          -0.259
1984              8           21           0.008
1984              8           22           0.469
1984              8           23           0.625
1984              8           24           0.610
1984              8           25           0.457
1984              8           26           0.242
1984              8           27          -0.135
1984              8           28          -0.098
1984              8           29          -0.073
1984              8           30          -0.376
1984              8           31          -0.696
1984              9            1          -1.186
1984              9            2          -1.606
1984              9            3          -1.577
1984              9            4          -1.609
1984              9            5          -1.751
1984              9            6          -1.382
1984              9            7          -1.201
1984              9            8          -0.847
1984              9            9          -0.372
1984              9           10          -0.060
1984              9           11          -0.175
1984              9           12          -0.334
1984              9           13          -0.431
1984              9           14          -0.322
1984              9           15          -0.158
1984              9           16          -0.212
1984              9           17          -0.223
1984              9           18           0.074
1984              9           19           0.743
1984              9           20           0.957
1984              9           21           0.821
1984              9           22           0.179
1984              9           23          -0.336
1984              9           24          -0.449
1984              9           25          -0.237
1984              9           26          -0.152
1984              9           27          -0.340
1984              9           28          -0.557
1984              9           29          -0.783
1984              9           30          -0.971
1984             10            1          -1.037
1984             10            2          -1.322
1984             10            3          -1.824
1984             10            4          -2.125
1984             10            5          -2.242
1984             10            6          -2.148
1984             10            7          -1.942
1984             10            8          -1.504
1984             10            9          -1.136
1984             10           10          -1.058
1984             10           11          -0.960
1984             10           12          -0.857
1984             10           13          -0.634
1984             10           14          -0.875
1984             10           15          -1.350
1984             10           16          -1.562
1984             10           17          -1.506
1984             10           18          -1.037
1984             10           19          -0.561
1984             10           20          -0.246
1984             10           21          -0.040
1984             10           22           0.236
1984             10           23           0.570
1984             10           24           0.883
1984             10           25           0.997
1984             10           26           0.736
1984             10           27           0.190
1984             10           28          -0.233
1984             10           29          -0.209
1984             10           30           0.013
1984             10           31           0.070
1984             11            1          -0.026
1984             11            2          -0.011
1984             11            3          -0.032
1984             11            4          -0.146
1984             11            5          -0.241
1984             11            6          -0.240
1984             11            7          -0.349
1984             11            8          -0.433
1984             11            9          -0.479
1984             11           10          -0.537
1984             11           11          -0.691
1984             11           12          -1.071
1984             11           13          -1.443
1984             11           14          -1.559
1984             11           15          -1.507
1984             11           16          -1.268
1984             11           17          -0.937
1984             11           18          -0.536
1984             11           19          -0.184
1984             11           20           0.141
1984             11           21           0.434
1984             11           22           0.601
1984             11           23           0.719
1984             11           24           0.647
1984             11           25           0.467
1984             11           26           0.259
1984             11           27           0.017
1984             11           28          -0.320
1984             11           29          -0.672
1984             11           30          -0.760
1984             12            1          -0.740
1984             12            2          -0.702
1984             12            3          -0.599
1984             12            4          -0.504
1984             12            5          -0.363
1984             12            6          -0.129
1984             12            7           0.145
1984             12            8           0.403
1984             12            9           0.658
1984             12           10           0.736
1984             12           11           0.749
1984             12           12           0.791
1984             12           13           0.838
1984             12           14           0.804
1984             12           15           0.529
1984             12           16           0.171
1984             12           17          -0.050
1984             12           18          -0.135
1984             12           19          -0.041
1984             12           20           0.020
1984             12           21          -0.074
1984             12           22          -0.188
1984             12           23          -0.424
1984             12           24          -0.689
1984             12           25          -0.961
1984             12           26          -1.194
1984             12           27          -1.434
1984             12           28          -1.737
1984             12           29          -1.952
1984             12           30          -1.942
1984             12           31          -1.864
1985              1            1          -2.020
1985              1            2          -2.104
1985              1            3          -1.965
1985              1            4          -1.801
1985              1            5          -1.631
1985              1            6          -1.523
1985              1            7          -1.502
1985              1            8          -1.553
1985              1            9          -1.652
1985              1           10          -1.733
1985              1           11          -1.845
1985              1           12          -1.926
1985              1           13          -1.947
1985              1           14          -1.865
1985              1           15          -1.860
1985              1           16          -1.998
1985              1           17          -2.158
1985              1           18          -2.307
1985              1           19          -2.387
1985              1           20          -2.362
1985              1           21          -2.324
1985              1           22          -2.265
1985              1           23          -2.160
1985              1           24          -1.992
1985              1           25          -1.852
1985              1           26          -1.763
1985              1           27          -1.655
1985              1           28          -1.595
1985              1           29          -1.549
1985              1           30          -1.545
1985              1           31          -1.543
1985              2            1          -1.512
1985              2            2          -1.461
1985              2            3          -1.380
1985              2            4          -1.316
1985              2            5          -1.283
1985              2            6          -1.255
1985              2            7          -1.201
1985              2            8          -1.118
1985              2            9          -1.054
1985              2           10          -0.981
1985              2           11          -0.892
1985              2           12          -0.803
1985              2           13          -0.751
1985              2           14          -0.730
1985              2           15          -0.642
1985              2           16          -0.519
1985              2           17          -0.361
1985              2           18          -0.223
1985              2           19          -0.165
1985              2           20          -0.188
1985              2           21          -0.234
1985              2           22          -0.247
1985              2           23          -0.244
1985              2           24          -0.232
1985              2           25          -0.212
1985              2           26          -0.202
1985              2           27          -0.230
1985              2           28          -0.303
1985              3            1          -0.345
1985              3            2          -0.315
1985              3            3          -0.271
1985              3            4          -0.257
1985              3            5          -0.278
1985              3            6          -0.301
1985              3            7          -0.349
1985              3            8          -0.392
1985              3            9          -0.391
1985              3           10          -0.358
1985              3           11          -0.255
1985              3           12          -0.142
1985              3           13          -0.061
1985              3           14          -0.050
1985              3           15          -0.135
1985              3           16          -0.217
1985              3           17          -0.286
1985              3           18          -0.315
1985              3           19          -0.369
1985              3           20          -0.419
1985              3           21          -0.432
1985              3           22          -0.534
1985              3           23          -0.677
1985              3           24          -0.722
1985              3           25          -0.730
1985              3           26          -0.757
1985              3           27          -0.872
1985              3           28          -0.953
1985              3           29          -0.937
1985              3           30          -0.890
1985              3           31          -0.887
1985              4            1          -0.886
1985              4            2          -0.842
1985              4            3          -0.832
1985              4            4          -0.890
1985              4            5          -0.975
1985              4            6          -1.104
1985              4            7          -1.173
1985              4            8          -1.140
1985              4            9          -1.044
1985              4           10          -0.932
1985              4           11          -0.885
1985              4           12          -0.844
1985              4           13          -0.821
1985              4           14          -0.703
1985              4           15          -0.611
1985              4           16          -0.521
1985              4           17          -0.472
1985              4           18          -0.440
1985              4           19          -0.430
1985              4           20          -0.530
1985              4           21          -0.560
1985              4           22          -0.601
1985              4           23          -0.659
1985              4           24          -0.663
1985              4           25          -0.615
1985              4           26          -0.649
1985              4           27          -0.670
1985              4           28          -0.631
1985              4           29          -0.518
1985              4           30          -0.479
1985              5            1          -0.503
1985              5            2          -0.564
1985              5            3          -0.422
1985              5            4          -0.372
1985              5            5          -0.446
1985              5            6          -0.431
1985              5            7          -0.510
1985              5            8          -0.403
1985              5            9          -0.279
1985              5           10          -0.308
1985              5           11          -0.553
1985              5           12          -0.799
1985              5           13          -0.908
1985              5           14          -0.933
1985              5           15          -0.816
1985              5           16          -0.588
1985              5           17          -0.481
1985              5           18          -0.605
1985              5           19          -0.811
1985              5           20          -1.181
1985              5           21          -1.236
1985              5           22          -1.240
1985              5           23          -1.080
1985              5           24          -0.929
1985              5           25          -0.858
1985              5           26          -0.873
1985              5           27          -0.914
1985              5           28          -0.785
1985              5           29          -0.803
1985              5           30          -0.959
1985              5           31          -0.984
1985              6            1          -0.753
1985              6            2          -0.866
1985              6            3          -1.001
1985              6            4          -0.877
1985              6            5          -0.772
1985              6            6          -0.689
1985              6            7          -0.662
1985              6            8          -0.494
1985              6            9          -0.293
1985              6           10          -0.317
1985              6           11          -0.727
1985              6           12          -0.582
1985              6           13          -0.397
1985              6           14          -0.384
1985              6           15          -0.095
1985              6           16           0.073
1985              6           17           0.196
1985              6           18           0.256
1985              6           19           0.562
1985              6           20           0.802
1985              6           21           0.812
1985              6           22           0.600
1985              6           23           0.439
1985              6           24           0.442
1985              6           25           0.268
1985              6           26          -0.339
1985              6           27          -0.603
1985              6           28          -0.494
1985              6           29          -0.011
1985              6           30           0.612
1985              7            1           1.056
1985              7            2           1.243
1985              7            3           1.220
1985              7            4           0.981
1985              7            5           0.545
1985              7            6          -0.004
1985              7            7          -0.139
1985              7            8           0.005
1985              7            9          -0.258
1985              7           10          -0.572
1985              7           11          -0.734
1985              7           12          -1.250
1985              7           13          -1.322
1985              7           14          -0.714
1985              7           15          -0.294
1985              7           16          -0.225
1985              7           17          -0.511
1985              7           18          -0.714
1985              7           19          -0.779
1985              7           20          -0.672
1985              7           21          -0.464
1985              7           22          -0.597
1985              7           23          -0.926
1985              7           24          -1.197
1985              7           25          -0.975
1985              7           26          -0.617
1985              7           27          -0.325
1985              7           28          -0.118
1985              7           29           0.215
1985              7           30           0.487
1985              7           31           0.860
1985              8            1           1.098
1985              8            2           1.175
1985              8            3           1.259
1985              8            4           1.258
1985              8            5           1.011
1985              8            6           0.749
1985              8            7           0.547
1985              8            8           0.362
1985              8            9           0.050
1985              8           10          -0.423
1985              8           11          -0.719
1985              8           12          -1.013
1985              8           13          -0.773
1985              8           14          -0.350
1985              8           15          -0.286
1985              8           16          -0.336
1985              8           17          -0.327
1985              8           18          -0.523
